order_item_id,order_id,product_id,quantity,unit_price,line_total
9001,2600,142,2,45.22,90.44
9002,2600,203,2,362.8,725.6
9003,2600,177,2,245.43,490.86
9004,2600,95,2,320.04,640.08
9005,2601,209,3,101.66,304.98
9006,2601,228,1,380.46,380.46
9007,2601,84,2,124.27,248.54
9008,2602,132,1,330.55,330.55
9009,2602,12,3,589.84,1769.52
9010,2602,152,2,580.76,1161.52
9011,2603,117,3,300.72,902.16
9012,2604,47,1,595.74,595.74
9013,2604,210,3,141.37,424.11
9014,2605,7,1,53.23,53.23
9015,2605,16,4,70.43,281.72
9016,2605,82,1,212.44,212.44
9017,2605,211,3,556.48,1669.44
9018,2606,147,1,50.11,50.11
9019,2606,243,2,358.78,717.56
9020,2606,114,3,270.25,810.75
9021,2607,235,2,172.77,345.54
9022,2608,121,1,418.51,418.51
9023,2608,241,2,205.2,410.4
9024,2608,180,4,394.23,1576.92
9025,2608,73,2,200.84,401.68
9026,2609,247,1,32.63,32.63
9027,2609,229,2,165.02,330.04
9028,2609,133,1,310.77,310.77
9029,2609,113,2,411.77,823.54
9030,2610,164,1,320.2,320.2
9031,2611,156,1,234.14,234.14
9032,2611,82,1,212.44,212.44
9033,2611,244,4,423.65,1694.6
9034,2611,209,1,101.66,101.66
9035,2611,194,3,521.07,1563.21
9036,2611,208,2,350.34,700.68
9037,2612,108,4,378.79,1515.16
9038,2612,84,3,124.27,372.81
9039,2612,60,3,556.59,1669.77
9040,2612,156,4,234.14,936.56
9041,2613,17,2,555.46,1110.92
9042,2613,132,4,330.55,1322.2
9043,2614,41,2,245.1,490.2
9044,2615,91,4,187.63,750.52
9045,2615,77,4,377.42,1509.68
9046,2615,240,2,253.55,507.1
9047,2615,137,4,205.25,821.0
9048,2616,86,4,431.1,1724.4
9049,2616,84,2,124.27,248.54
9050,2617,73,2,200.84,401.68
9051,2617,233,2,275.42,550.84
9052,2617,179,2,200.78,401.56
9053,2618,83,1,550.53,550.53
9054,2618,220,2,168.03,336.06
9055,2618,110,1,524.57,524.57
9056,2618,38,4,511.93,2047.72
9057,2618,230,4,350.4,1401.6
9058,2618,209,3,101.66,304.98
9059,2619,241,1,205.2,205.2
9060,2619,15,4,578.04,2312.16
9061,2619,167,1,74.71,74.71
9062,2619,217,3,369.23,1107.69
9063,2620,7,1,53.23,53.23
9064,2620,68,2,188.28,376.56
9065,2620,249,4,375.32,1501.28
9066,2620,191,2,410.67,821.34
9067,2620,166,4,82.07,328.28
9068,2621,158,4,479.14,1916.56
9069,2621,199,1,94.94,94.94
9070,2621,50,2,120.19,240.38
9071,2621,67,2,136.1,272.2
9072,2622,210,2,141.37,282.74
9073,2622,219,3,383.42,1150.26
9074,2622,195,1,117.88,117.88
9075,2622,74,1,355.67,355.67
9076,2622,194,4,521.07,2084.28
9077,2623,139,1,250.55,250.55
9078,2623,71,1,594.55,594.55
9079,2624,73,4,200.84,803.36
9080,2625,42,2,132.01,264.02
9081,2625,52,3,135.78,407.34
9082,2625,110,2,524.57,1049.14
9083,2626,242,1,131.89,131.89
9084,2626,198,3,351.95,1055.85
9085,2627,2,1,363.88,363.88
9086,2627,207,1,490.29,490.29
9087,2627,160,3,275.73,827.19
9088,2627,179,3,200.78,602.34
9089,2627,21,1,574.25,574.25
9090,2627,60,4,556.59,2226.36
9091,2628,155,2,219.1,438.2
9092,2628,100,4,340.15,1360.6
9093,2628,114,4,270.25,1081.0
9094,2628,60,1,556.59,556.59
9095,2628,219,3,383.42,1150.26
9096,2629,223,3,449.24,1347.72
9097,2629,56,1,238.95,238.95
9098,2629,65,4,346.0,1384.0
9099,2629,170,2,287.23,574.46
9100,2629,1,3,541.39,1624.17
9101,2630,118,4,175.82,703.28
9102,2630,117,2,300.72,601.44
9103,2630,204,1,207.96,207.96
9104,2631,45,4,118.21,472.84
9105,2631,171,2,242.88,485.76
9106,2631,23,2,276.19,552.38
9107,2631,2,2,363.88,727.76
9108,2631,229,3,165.02,495.06
9109,2632,145,2,362.85,725.7
9110,2632,120,1,32.48,32.48
9111,2632,210,2,141.37,282.74
9112,2632,137,1,205.25,205.25
9113,2633,22,1,125.76,125.76
9114,2633,204,1,207.96,207.96
9115,2633,108,3,378.79,1136.37
9116,2633,40,3,450.37,1351.11
9117,2633,55,2,215.38,430.76
9118,2633,89,3,152.92,458.76
9119,2634,196,3,450.47,1351.41
9120,2634,138,1,371.13,371.13
9121,2634,109,3,383.43,1150.29
9122,2634,213,1,266.98,266.98
9123,2634,227,1,454.43,454.43
9124,2635,211,3,556.48,1669.44
9125,2636,237,4,52.77,211.08
9126,2636,202,3,467.78,1403.34
9127,2636,131,3,21.58,64.74
9128,2636,21,1,574.25,574.25
9129,2637,118,1,175.82,175.82
9130,2637,244,1,423.65,423.65
9131,2637,173,4,303.56,1214.24
9132,2638,143,1,155.0,155.0
9133,2639,185,1,339.64,339.64
9134,2639,219,2,383.42,766.84
9135,2639,208,2,350.34,700.68
9136,2639,113,3,411.77,1235.31
9137,2639,232,3,494.33,1482.99
9138,2639,12,2,589.84,1179.68
9139,2640,112,2,186.06,372.12
9140,2640,157,2,28.92,57.84
9141,2641,243,3,358.78,1076.34
9142,2641,13,3,249.16,747.48
9143,2642,26,4,478.23,1912.92
9144,2642,238,2,262.67,525.34
9145,2642,100,4,340.15,1360.6
9146,2642,73,2,200.84,401.68
9147,2642,135,4,298.38,1193.52
9148,2643,65,2,346.0,692.0
9149,2644,247,4,32.63,130.52
9150,2644,73,1,200.84,200.84
9151,2645,206,1,225.13,225.13
9152,2645,47,4,595.74,2382.96
9153,2646,215,3,238.44,715.32
9154,2646,48,3,355.11,1065.33
9155,2646,235,1,172.77,172.77
9156,2646,225,4,242.67,970.68
9157,2647,230,3,350.4,1051.2
9158,2647,73,1,200.84,200.84
9159,2647,48,1,355.11,355.11
9160,2647,107,3,233.92,701.76
9161,2647,246,2,307.14,614.28
9162,2647,202,4,467.78,1871.12
9163,2648,82,3,212.44,637.32
9164,2648,205,1,383.07,383.07
9165,2648,126,3,291.18,873.54
9166,2649,18,2,55.2,110.4
9167,2650,178,2,505.3,1010.6
9168,2651,171,4,242.88,971.52
9169,2652,100,1,340.15,340.15
9170,2652,220,1,168.03,168.03
9171,2652,249,1,375.32,375.32
9172,2652,218,3,126.69,380.07
9173,2652,5,4,148.93,595.72
9174,2653,212,2,454.26,908.52
9175,2653,25,1,277.57,277.57
9176,2653,1,2,541.39,1082.78
9177,2653,64,1,110.72,110.72
9178,2653,249,1,375.32,375.32
9179,2654,171,4,242.88,971.52
9180,2654,17,2,555.46,1110.92
9181,2654,91,4,187.63,750.52
9182,2654,29,3,218.87,656.61
9183,2655,233,1,275.42,275.42
9184,2655,191,4,410.67,1642.68
9185,2655,155,3,219.1,657.3
9186,2656,2,3,363.88,1091.64
9187,2656,76,1,450.31,450.31
9188,2656,189,1,603.72,603.72
9189,2656,57,2,128.38,256.76
9190,2657,207,4,490.29,1961.16
9191,2658,184,3,201.3,603.9
9192,2658,245,1,170.03,170.03
9193,2659,155,1,219.1,219.1
9194,2659,12,3,589.84,1769.52
9195,2659,6,3,478.9,1436.7
9196,2659,208,4,350.34,1401.36
9197,2659,221,2,627.82,1255.64
9198,2659,15,2,578.04,1156.08
9199,2660,20,3,605.41,1816.23
9200,2661,106,3,162.6,487.8
9201,2662,138,3,371.13,1113.39
9202,2662,14,4,301.65,1206.6
9203,2662,101,4,57.39,229.56
9204,2663,117,1,300.72,300.72
9205,2663,44,3,19.48,58.44
9206,2663,108,3,378.79,1136.37
9207,2663,37,2,43.6,87.2
9208,2664,163,1,268.64,268.64
9209,2664,199,3,94.94,284.82
9210,2664,78,1,302.79,302.79
9211,2664,231,4,265.93,1063.72
9212,2664,108,1,378.79,378.79
9213,2664,94,1,512.7,512.7
9214,2665,124,3,388.77,1166.31
9215,2666,154,2,342.09,684.18
9216,2666,214,4,288.6,1154.4
9217,2667,228,1,380.46,380.46
9218,2667,92,1,411.95,411.95
9219,2667,86,3,431.1,1293.3
9220,2667,136,3,299.97,899.91
9221,2668,85,1,164.19,164.19
9222,2668,99,2,205.29,410.58
9223,2669,122,1,313.49,313.49
9224,2669,202,2,467.78,935.56
9225,2669,217,4,369.23,1476.92
9226,2669,221,4,627.82,2511.28
9227,2669,128,4,197.5,790.0
9228,2669,86,4,431.1,1724.4
9229,2670,215,4,238.44,953.76
9230,2670,237,4,52.77,211.08
9231,2671,58,1,307.4,307.4
9232,2671,209,2,101.66,203.32
9233,2671,97,4,316.97,1267.88
9234,2671,105,3,58.11,174.33
9235,2672,147,1,50.11,50.11
9236,2672,135,2,298.38,596.76
9237,2672,104,3,287.63,862.89
9238,2672,99,4,205.29,821.16
9239,2672,103,3,234.96,704.88
9240,2672,133,4,310.77,1243.08
9241,2673,85,2,164.19,328.38
9242,2674,238,3,262.67,788.01
9243,2674,108,3,378.79,1136.37
9244,2674,153,2,415.24,830.48
9245,2674,185,1,339.64,339.64
9246,2674,70,1,473.53,473.53
9247,2674,2,4,363.88,1455.52
9248,2675,192,1,183.66,183.66
9249,2675,178,1,505.3,505.3
9250,2675,217,4,369.23,1476.92
9251,2676,51,1,555.78,555.78
9252,2677,133,3,310.77,932.31
9253,2677,9,4,553.14,2212.56
9254,2677,229,1,165.02,165.02
9255,2678,232,2,494.33,988.66
9256,2678,217,1,369.23,369.23
9257,2678,241,2,205.2,410.4
9258,2679,28,3,434.23,1302.69
9259,2679,170,2,287.23,574.46
9260,2679,99,2,205.29,410.58
9261,2679,239,2,38.46,76.92
9262,2680,58,4,307.4,1229.6
9263,2680,33,3,102.45,307.35
9264,2680,129,4,293.5,1174.0
9265,2680,90,4,138.74,554.96
9266,2680,4,4,352.75,1411.0
9267,2681,122,4,313.49,1253.96
9268,2681,40,4,450.37,1801.48
9269,2682,169,1,382.14,382.14
9270,2682,93,4,296.33,1185.32
9271,2683,167,3,74.71,224.13
9272,2683,141,3,133.58,400.74
9273,2683,148,4,497.64,1990.56
9274,2683,43,1,349.47,349.47
9275,2684,132,2,330.55,661.1
9276,2684,104,1,287.63,287.63
9277,2684,226,4,137.54,550.16
9278,2684,213,3,266.98,800.94
9279,2685,103,3,234.96,704.88
9280,2685,160,2,275.73,551.46
9281,2686,85,1,164.19,164.19
9282,2686,54,2,60.89,121.78
9283,2686,23,1,276.19,276.19
9284,2686,138,4,371.13,1484.52
9285,2686,19,2,464.34,928.68
9286,2686,216,3,101.25,303.75
9287,2687,231,1,265.93,265.93
9288,2687,23,2,276.19,552.38
9289,2687,102,4,196.56,786.24
9290,2687,111,4,123.73,494.92
9291,2687,202,1,467.78,467.78
9292,2687,7,1,53.23,53.23
9293,2688,203,4,362.8,1451.2
9294,2688,226,1,137.54,137.54
9295,2688,173,2,303.56,607.12
9296,2688,205,4,383.07,1532.28
9297,2689,82,1,212.44,212.44
9298,2689,58,4,307.4,1229.6
9299,2690,109,1,383.43,383.43
9300,2691,50,3,120.19,360.57
9301,2691,175,3,93.86,281.58
9302,2691,222,3,81.41,244.23
9303,2691,67,1,136.1,136.1
9304,2691,192,3,183.66,550.98
9305,2692,222,1,81.41,81.41
9306,2693,104,1,287.63,287.63
9307,2693,126,3,291.18,873.54
9308,2693,16,3,70.43,211.29
9309,2694,160,2,275.73,551.46
9310,2694,118,3,175.82,527.46
9311,2694,87,4,509.91,2039.64
9312,2695,20,1,605.41,605.41
9313,2695,168,2,316.03,632.06
9314,2695,119,3,142.86,428.58
9315,2695,175,4,93.86,375.44
9316,2696,160,4,275.73,1102.92
9317,2696,74,4,355.67,1422.68
9318,2696,88,3,347.53,1042.59
9319,2696,158,3,479.14,1437.42
9320,2696,225,3,242.67,728.01
9321,2697,236,4,58.2,232.8
9322,2697,220,1,168.03,168.03
9323,2697,164,2,320.2,640.4
9324,2697,21,1,574.25,574.25
9325,2697,167,3,74.71,224.13
9326,2698,9,3,553.14,1659.42
9327,2698,79,3,440.1,1320.3
9328,2698,136,1,299.97,299.97
9329,2698,37,1,43.6,43.6
9330,2698,224,4,79.62,318.48
9331,2698,222,1,81.41,81.41
9332,2699,69,2,297.02,594.04
9333,2699,154,4,342.09,1368.36
9334,2699,103,3,234.96,704.88
9335,2699,132,4,330.55,1322.2
9336,2700,243,4,358.78,1435.12
9337,2700,74,3,355.67,1067.01
9338,2700,11,2,312.03,624.06
9339,2700,46,2,188.18,376.36
9340,2701,231,2,265.93,531.86
9341,2702,112,4,186.06,744.24
9342,2702,50,2,120.19,240.38
9343,2702,91,4,187.63,750.52
9344,2702,37,4,43.6,174.4
9345,2703,80,1,24.61,24.61
9346,2704,103,1,234.96,234.96
9347,2705,102,1,196.56,196.56
9348,2706,163,2,268.64,537.28
9349,2706,28,1,434.23,434.23
9350,2706,169,4,382.14,1528.56
9351,2706,238,2,262.67,525.34
9352,2707,201,1,496.81,496.81
9353,2707,81,2,51.32,102.64
9354,2707,120,1,32.48,32.48
9355,2707,159,3,223.33,669.99
9356,2708,149,3,212.48,637.44
9357,2708,214,4,288.6,1154.4
9358,2708,193,2,164.42,328.84
9359,2708,205,4,383.07,1532.28
9360,2708,190,1,378.5,378.5
9361,2708,247,3,32.63,97.89
9362,2709,130,4,60.89,243.56
9363,2709,55,3,215.38,646.14
9364,2709,216,2,101.25,202.5
9365,2710,69,2,297.02,594.04
9366,2710,5,2,148.93,297.86
9367,2710,232,4,494.33,1977.32
9368,2710,7,4,53.23,212.92
9369,2710,202,2,467.78,935.56
9370,2710,40,3,450.37,1351.11
9371,2711,99,1,205.29,205.29
9372,2711,133,2,310.77,621.54
9373,2711,180,4,394.23,1576.92
9374,2711,143,4,155.0,620.0
9375,2712,90,1,138.74,138.74
9376,2712,74,3,355.67,1067.01
9377,2712,233,4,275.42,1101.68
9378,2712,7,3,53.23,159.69
9379,2712,81,1,51.32,51.32
9380,2713,180,2,394.23,788.46
9381,2713,68,3,188.28,564.84
9382,2713,70,2,473.53,947.06
9383,2713,173,1,303.56,303.56
9384,2713,160,3,275.73,827.19
9385,2713,134,2,224.13,448.26
9386,2714,39,4,116.92,467.68
9387,2714,86,2,431.1,862.2
9388,2715,230,4,350.4,1401.6
9389,2716,218,3,126.69,380.07
9390,2716,156,1,234.14,234.14
9391,2716,160,2,275.73,551.46
9392,2716,36,1,90.32,90.32
9393,2716,181,1,314.93,314.93
9394,2717,8,4,427.33,1709.32
9395,2717,210,3,141.37,424.11
9396,2717,56,2,238.95,477.9
9397,2718,41,3,245.1,735.3
9398,2719,64,4,110.72,442.88
9399,2719,166,4,82.07,328.28
9400,2719,15,3,578.04,1734.12
9401,2720,217,1,369.23,369.23
9402,2720,65,1,346.0,346.0
9403,2720,125,2,211.24,422.48
9404,2721,96,2,541.36,1082.72
9405,2721,208,2,350.34,700.68
9406,2721,107,4,233.92,935.68
9407,2722,24,2,28.9,57.8
9408,2722,230,2,350.4,700.8
9409,2723,103,4,234.96,939.84
9410,2723,189,1,603.72,603.72
9411,2723,181,4,314.93,1259.72
9412,2723,241,4,205.2,820.8
9413,2724,150,4,377.06,1508.24
9414,2724,84,1,124.27,124.27
9415,2725,199,4,94.94,379.76
9416,2726,179,2,200.78,401.56
9417,2726,162,4,386.04,1544.16
9418,2727,213,4,266.98,1067.92
9419,2728,128,3,197.5,592.5
9420,2728,244,2,423.65,847.3
9421,2728,121,4,418.51,1674.04
9422,2728,173,1,303.56,303.56
9423,2729,155,3,219.1,657.3
9424,2729,7,2,53.23,106.46
9425,2729,60,3,556.59,1669.77
9426,2729,232,2,494.33,988.66
9427,2730,238,3,262.67,788.01
9428,2730,22,4,125.76,503.04
9429,2731,76,4,450.31,1801.24
9430,2731,205,3,383.07,1149.21
9431,2732,240,3,253.55,760.65
9432,2732,158,2,479.14,958.28
9433,2732,140,3,359.22,1077.66
9434,2732,107,3,233.92,701.76
9435,2732,98,2,209.33,418.66
9436,2733,229,3,165.02,495.06
9437,2734,74,3,355.67,1067.01
9438,2734,40,2,450.37,900.74
9439,2734,90,2,138.74,277.48
9440,2734,60,2,556.59,1113.18
9441,2734,143,4,155.0,620.0
9442,2735,130,1,60.89,60.89
9443,2735,42,1,132.01,132.01
9444,2735,249,2,375.32,750.64
9445,2735,50,3,120.19,360.57
9446,2735,121,1,418.51,418.51
9447,2736,120,2,32.48,64.96
9448,2736,231,4,265.93,1063.72
9449,2736,149,4,212.48,849.92
9450,2737,116,3,108.97,326.91
9451,2737,243,4,358.78,1435.12
9452,2737,234,3,244.66,733.98
9453,2737,36,1,90.32,90.32
9454,2738,99,4,205.29,821.16
9455,2739,35,2,404.22,808.44
9456,2739,113,2,411.77,823.54
9457,2739,30,4,247.82,991.28
9458,2739,39,1,116.92,116.92
9459,2739,210,2,141.37,282.74
9460,2739,40,4,450.37,1801.48
9461,2740,155,3,219.1,657.3
9462,2740,31,1,499.38,499.38
9463,2740,11,1,312.03,312.03
9464,2740,96,2,541.36,1082.72
9465,2740,2,3,363.88,1091.64
9466,2740,141,4,133.58,534.32
9467,2741,10,4,330.8,1323.2
9468,2741,178,2,505.3,1010.6
9469,2741,57,3,128.38,385.14
9470,2741,33,1,102.45,102.45
9471,2742,41,3,245.1,735.3
9472,2742,105,4,58.11,232.44
9473,2742,139,1,250.55,250.55
9474,2743,198,3,351.95,1055.85
9475,2743,127,3,240.8,722.4
9476,2743,110,3,524.57,1573.71
9477,2743,59,1,395.91,395.91
9478,2743,4,4,352.75,1411.0
9479,2743,23,4,276.19,1104.76
9480,2744,145,2,362.85,725.7
9481,2744,59,1,395.91,395.91
9482,2745,163,1,268.64,268.64
9483,2745,92,2,411.95,823.9
9484,2745,227,2,454.43,908.86
9485,2746,129,4,293.5,1174.0
9486,2747,162,3,386.04,1158.12
9487,2747,178,2,505.3,1010.6
9488,2747,196,3,450.47,1351.41
9489,2747,245,2,170.03,340.06
9490,2747,31,4,499.38,1997.52
9491,2748,55,3,215.38,646.14
9492,2748,104,1,287.63,287.63
9493,2748,69,2,297.02,594.04
9494,2748,177,1,245.43,245.43
9495,2748,221,2,627.82,1255.64
9496,2749,11,2,312.03,624.06
9497,2749,123,3,235.89,707.67
9498,2749,79,3,440.1,1320.3
9499,2750,101,2,57.39,114.78
9500,2750,84,4,124.27,497.08
9501,2750,225,1,242.67,242.67
9502,2750,159,4,223.33,893.32
9503,2750,202,3,467.78,1403.34
9504,2751,166,1,82.07,82.07
9505,2751,34,3,43.41,130.23
9506,2751,177,2,245.43,490.86
9507,2752,136,2,299.97,599.94
9508,2752,147,4,50.11,200.44
9509,2752,175,2,93.86,187.72
9510,2753,242,4,131.89,527.56
9511,2753,71,4,594.55,2378.2
9512,2754,224,4,79.62,318.48
9513,2754,46,2,188.18,376.36
9514,2755,159,2,223.33,446.66
9515,2755,76,4,450.31,1801.24
9516,2756,133,3,310.77,932.31
9517,2757,213,1,266.98,266.98
9518,2757,196,4,450.47,1801.88
9519,2757,116,3,108.97,326.91
9520,2757,56,2,238.95,477.9
9521,2757,6,3,478.9,1436.7
9522,2757,134,4,224.13,896.52
9523,2758,241,4,205.2,820.8
9524,2758,88,3,347.53,1042.59
9525,2758,134,2,224.13,448.26
9526,2758,97,3,316.97,950.91
9527,2759,169,2,382.14,764.28
9528,2759,131,1,21.58,21.58
9529,2759,154,4,342.09,1368.36
9530,2759,224,1,79.62,79.62
9531,2759,167,4,74.71,298.84
9532,2760,245,3,170.03,510.09
9533,2760,155,3,219.1,657.3
9534,2760,237,1,52.77,52.77
9535,2760,141,1,133.58,133.58
9536,2760,156,1,234.14,234.14
9537,2760,200,1,558.08,558.08
9538,2761,242,4,131.89,527.56
9539,2761,235,1,172.77,172.77
9540,2761,55,3,215.38,646.14
9541,2761,123,3,235.89,707.67
9542,2761,43,1,349.47,349.47
9543,2761,165,2,235.2,470.4
9544,2762,185,4,339.64,1358.56
9545,2762,86,4,431.1,1724.4
9546,2762,226,4,137.54,550.16
9547,2762,28,1,434.23,434.23
9548,2763,94,4,512.7,2050.8
9549,2763,123,3,235.89,707.67
9550,2764,245,1,170.03,170.03
9551,2764,239,2,38.46,76.92
9552,2764,137,2,205.25,410.5
9553,2764,195,3,117.88,353.64
9554,2765,170,1,287.23,287.23
9555,2766,37,3,43.6,130.8
9556,2766,64,3,110.72,332.16
9557,2766,124,4,388.77,1555.08
9558,2766,68,1,188.28,188.28
9559,2766,155,4,219.1,876.4
9560,2766,157,1,28.92,28.92
9561,2767,65,3,346.0,1038.0
9562,2767,220,3,168.03,504.09
9563,2767,11,2,312.03,624.06
9564,2768,142,3,45.22,135.66
9565,2768,60,4,556.59,2226.36
9566,2768,101,4,57.39,229.56
9567,2768,93,1,296.33,296.33
9568,2769,149,3,212.48,637.44
9569,2769,172,2,244.65,489.3
9570,2770,118,2,175.82,351.64
9571,2770,52,1,135.78,135.78
9572,2771,115,2,235.12,470.24
9573,2771,28,3,434.23,1302.69
9574,2772,127,3,240.8,722.4
9575,2772,190,4,378.5,1514.0
9576,2772,249,1,375.32,375.32
9577,2773,20,1,605.41,605.41
9578,2773,48,4,355.11,1420.44
9579,2773,125,4,211.24,844.96
9580,2773,57,4,128.38,513.52
9581,2774,209,1,101.66,101.66
9582,2774,155,3,219.1,657.3
9583,2774,44,3,19.48,58.44
9584,2774,35,2,404.22,808.44
9585,2774,52,3,135.78,407.34
9586,2774,115,2,235.12,470.24
9587,2775,98,4,209.33,837.32
9588,2776,164,1,320.2,320.2
9589,2776,228,4,380.46,1521.84
9590,2776,34,4,43.41,173.64
9591,2776,150,3,377.06,1131.18
9592,2776,206,1,225.13,225.13
9593,2776,123,4,235.89,943.56
9594,2777,141,4,133.58,534.32
9595,2777,194,2,521.07,1042.14
9596,2777,244,4,423.65,1694.6
9597,2777,210,4,141.37,565.48
9598,2777,120,3,32.48,97.44
9599,2777,125,1,211.24,211.24
9600,2778,78,4,302.79,1211.16
9601,2778,119,3,142.86,428.58
9602,2779,88,4,347.53,1390.12
9603,2779,127,3,240.8,722.4
9604,2779,183,1,147.46,147.46
9605,2779,76,2,450.31,900.62
9606,2779,175,3,93.86,281.58
9607,2780,4,2,352.75,705.5
9608,2780,179,1,200.78,200.78
9609,2780,145,4,362.85,1451.4
9610,2780,135,4,298.38,1193.52
9611,2780,137,3,205.25,615.75
9612,2781,147,4,50.11,200.44
9613,2781,85,3,164.19,492.57
9614,2781,244,3,423.65,1270.95
9615,2781,7,1,53.23,53.23
9616,2782,28,2,434.23,868.46
9617,2782,105,2,58.11,116.22
9618,2782,100,4,340.15,1360.6
9619,2782,196,3,450.47,1351.41
9620,2782,162,1,386.04,386.04
9621,2782,156,1,234.14,234.14
9622,2783,115,4,235.12,940.48
9623,2783,198,2,351.95,703.9
9624,2783,192,4,183.66,734.64
9625,2783,15,3,578.04,1734.12
9626,2783,176,1,405.74,405.74
9627,2783,108,4,378.79,1515.16
9628,2784,244,1,423.65,423.65
9629,2784,193,2,164.42,328.84
9630,2785,96,3,541.36,1624.08
9631,2785,232,4,494.33,1977.32
9632,2785,76,2,450.31,900.62
9633,2786,189,4,603.72,2414.88
9634,2786,191,2,410.67,821.34
9635,2787,156,3,234.14,702.42
9636,2787,206,2,225.13,450.26
9637,2787,69,4,297.02,1188.08
9638,2787,221,2,627.82,1255.64
9639,2787,137,1,205.25,205.25
9640,2788,103,4,234.96,939.84
9641,2788,115,4,235.12,940.48
9642,2788,26,3,478.23,1434.69
9643,2788,10,3,330.8,992.4
9644,2788,72,2,91.12,182.24
9645,2789,72,1,91.12,91.12
9646,2790,199,3,94.94,284.82
9647,2790,181,4,314.93,1259.72
9648,2790,196,3,450.47,1351.41
9649,2790,139,3,250.55,751.65
9650,2790,178,2,505.3,1010.6
9651,2791,28,3,434.23,1302.69
9652,2791,13,2,249.16,498.32
9653,2791,69,3,297.02,891.06
9654,2791,162,3,386.04,1158.12
9655,2791,9,4,553.14,2212.56
9656,2792,117,2,300.72,601.44
9657,2792,118,3,175.82,527.46
9658,2792,166,4,82.07,328.28
9659,2792,147,3,50.11,150.33
9660,2792,135,4,298.38,1193.52
9661,2792,60,3,556.59,1669.77
9662,2793,228,2,380.46,760.92
9663,2793,109,3,383.43,1150.29
9664,2793,125,3,211.24,633.72
9665,2794,160,4,275.73,1102.92
9666,2794,51,3,555.78,1667.34
9667,2794,122,2,313.49,626.98
9668,2795,138,3,371.13,1113.39
9669,2795,14,1,301.65,301.65
9670,2796,28,4,434.23,1736.92
9671,2796,82,3,212.44,637.32
9672,2796,181,2,314.93,629.86
9673,2796,243,1,358.78,358.78
9674,2796,54,3,60.89,182.67
9675,2796,128,1,197.5,197.5
9676,2797,107,4,233.92,935.68
9677,2797,184,4,201.3,805.2
9678,2797,175,4,93.86,375.44
9679,2797,225,4,242.67,970.68
9680,2797,122,1,313.49,313.49
9681,2798,172,2,244.65,489.3
9682,2798,107,4,233.92,935.68
9683,2799,226,4,137.54,550.16
9684,2799,121,4,418.51,1674.04
9685,2799,130,4,60.89,243.56
9686,2799,43,3,349.47,1048.41
9687,2799,118,1,175.82,175.82
9688,2800,232,2,494.33,988.66
9689,2800,49,3,529.8,1589.4
9690,2801,4,4,352.75,1411.0
9691,2801,44,4,19.48,77.92
9692,2801,239,3,38.46,115.38
9693,2801,6,4,478.9,1915.6
9694,2801,48,2,355.11,710.22
9695,2801,18,4,55.2,220.8
9696,2802,38,1,511.93,511.93
9697,2802,49,1,529.8,529.8
9698,2802,135,2,298.38,596.76
9699,2802,91,4,187.63,750.52
9700,2803,162,1,386.04,386.04
9701,2803,228,2,380.46,760.92
9702,2803,43,3,349.47,1048.41
9703,2804,183,4,147.46,589.84
9704,2804,217,3,369.23,1107.69
9705,2805,64,2,110.72,221.44
9706,2805,192,3,183.66,550.98
9707,2805,242,1,131.89,131.89
9708,2806,89,1,152.92,152.92
9709,2806,34,4,43.41,173.64
9710,2806,23,1,276.19,276.19
9711,2807,204,3,207.96,623.88
9712,2807,58,4,307.4,1229.6
9713,2807,174,2,460.49,920.98
9714,2807,235,4,172.77,691.08
9715,2808,104,1,287.63,287.63
9716,2808,124,2,388.77,777.54
9717,2808,2,1,363.88,363.88
9718,2808,119,1,142.86,142.86
9719,2808,193,3,164.42,493.26
9720,2809,207,2,490.29,980.58
9721,2809,145,3,362.85,1088.55
9722,2809,138,3,371.13,1113.39
9723,2809,13,1,249.16,249.16
9724,2810,230,4,350.4,1401.6
9725,2810,182,2,214.08,428.16
9726,2810,77,4,377.42,1509.68
9727,2810,213,1,266.98,266.98
9728,2811,56,1,238.95,238.95
9729,2811,139,2,250.55,501.1
9730,2812,57,2,128.38,256.76
9731,2812,28,2,434.23,868.46
9732,2812,73,3,200.84,602.52
9733,2812,170,4,287.23,1148.92
9734,2813,217,1,369.23,369.23
9735,2813,166,4,82.07,328.28
9736,2814,34,1,43.41,43.41
9737,2814,26,1,478.23,478.23
9738,2814,47,4,595.74,2382.96
9739,2814,143,4,155.0,620.0
9740,2815,77,4,377.42,1509.68
9741,2815,88,3,347.53,1042.59
9742,2815,192,3,183.66,550.98
9743,2815,35,4,404.22,1616.88
9744,2815,237,4,52.77,211.08
9745,2815,160,1,275.73,275.73
9746,2816,60,2,556.59,1113.18
9747,2817,93,2,296.33,592.66
9748,2817,154,2,342.09,684.18
9749,2817,129,4,293.5,1174.0
9750,2817,168,2,316.03,632.06
9751,2817,82,2,212.44,424.88
9752,2817,241,3,205.2,615.6
9753,2818,40,2,450.37,900.74
9754,2818,44,3,19.48,58.44
9755,2819,127,3,240.8,722.4
9756,2819,41,2,245.1,490.2
9757,2819,98,4,209.33,837.32
9758,2820,204,4,207.96,831.84
9759,2820,246,3,307.14,921.42
9760,2820,216,3,101.25,303.75
9761,2820,206,2,225.13,450.26
9762,2821,121,4,418.51,1674.04
9763,2821,35,1,404.22,404.22
9764,2821,222,4,81.41,325.64
